title,label,name_sequence,name_switch_ratio
The_White_Hecatomb__and_Other_Stories_36419,short story collection,"['Then', 'Dogolwana', 'The', 'Hessie', 'The', 'The', 'The', 'Gweva', 'Lamla', 'The', 'Sobede', 'Nomfunda', 'Brand']",0.8333333333333334
Martin_Hewitt__Investigator_11252,short story collection,"['Project', 'Project']",0.0
The_Flower_of_Forgiveness_39987,short story collection,"['Project', 'Project']",0.0
72274_A_song_bird,novel,"['None', 'Mavis', 'Mavis', 'Mavis', 'Mavis', 'Mavis', 'Mavis', 'Mavis', 'Christmas', 'Mavis', 'Mavis', 'Project']",0.36363636363636365
20730_For_the_Sake_of_the_School,novel,"['The', 'Ulyth', 'The', 'The', 'Ulyth', 'Ulyth', 'Ulyth', 'Rona', 'The', 'Rona', 'Ulyth', 'The', 'The', 'The', 'Lizzie', 'Rona', 'Rona', 'Ulyth', 'Project']",0.6666666666666666
The_Real_Thing_and_Other_Tales_2715,short story collection,['She'],0.0
25305_Memoirs_of_Fanny_Hill__A_New_and_Genuine_Edition_f,novel,"['The', 'Mrs', 'Project', 'Project', 'Project']",0.5
7159_The_Prince_and_the_Pauper__Part_6_,novel,"['The', 'King', 'The', 'Project']",1.0
41422_Barbara_Lynn__A_Tale_of_the_Dales_and_Fells_,novel,"['She', 'Lucy', 'Peter', 'She', 'Lucy', 'Joel', 'Joel', 'She', 'Peter', 'She', 'She', 'Peter', 'Joel', 'She', 'The', 'She', 'Joel', 'She', 'Joel', 'She', 'She', 'She', 'She', 'Peter', 'Project']",0.7916666666666666
The_Captain_of_the_Polestar_and_Other_Tales_294,short story collection,"['The', 'Project', 'Project']",0.5
31019_Four_Ghost_Stories,novel,"['Etc', 'But', 'Anne', 'But', 'Nora', 'And', 'Project', 'Project']",0.8571428571428571
50095_The_Works_of_William_Shakespeare__Cambridge_Editio,novel,"['Pope', 'And']",1.0
Afterwards__and_Other_Stories_43192,short story collection,"['Trevor', 'Marsden', 'Arkwright', 'Clunas', 'Perkins', 'Dodson', 'Tommy', 'Grace', 'Collector', 'Jinks', 'Doctor', 'Project', 'Project']",0.9166666666666666
The_Black_Poodle_and_Other_Tales_37235,short story collection,"['Project', 'Project']",0.0
33867_King_of_Camargue,novel,"['None', 'Livette', 'The', 'The', 'Livette', 'Rampal', 'She', 'Livette', 'Livette', 'They', 'The', 'The', 'The', 'The', 'Livette', 'Renaud', 'The', 'The', 'The', 'The', 'She', 'And', 'She', 'The', 'The', 'Project', 'Project']",0.6153846153846154
37715_Mother_Meg__or__The_Story_of_Dickie_s_Attic,novel,"['Project', 'Project']",0.0
Gallegher_and_Other_Stories_5956,short story collection,"['Charles', 'Gallegher', 'The', 'You', 'Catherwaight', 'Van', 'Van', 'Project', 'Project']",0.75
60368_The_heir__A_love_story,novel,['She'],0.0
4432_Evan_Harrington___Volume_6,novel,"['Evan', 'Evan', 'Evan', 'Rose', 'Evan', 'Evan', 'Project']",0.5
The_Dorrington_Deed-Box_53341,short story collection,"['None', 'Dorrington', 'Project', 'Project']",0.6666666666666666
46801_The_Hardy_Country__Literary_landmarks_of_the_Wesse,novel,"['Wessex', 'Winchester', 'The', 'Salisbury', 'Blandford', 'The', 'The', 'Dorchester', 'Swanage', 'The', 'Corfe', 'Wareham', 'The', 'The', 'Bere', 'The', 'The', 'Sherborne', 'The', 'The', 'Weymouth', 'Portland', 'Bridport', 'The', 'Poole', 'Wimborne', 'The', 'Shaftesbury', 'The', 'Project']",0.8620689655172413
8602_The_Uninhabited_House,novel,"['Miss', 'Project', 'Project']",0.5
Prince_Zaleski_10709,short story collection,"['Shiel', 'Randolph', 'The', 'Project', 'Project', 'Project']",0.6
Tales_of_Unrest_1202,short story collection,"['Joseph', 'The', 'The', 'She', 'Kayerts', 'She', 'The', 'Project', 'Project']",0.75
The_Laughing_Mill_and_Other_Stories_41592,short story collection,"['The', 'Project', 'Project']",0.5
3081_Original_Short_Stories___Volume_05,novel,"['Parent', 'The', 'Timbuctoo', 'She', 'Chantal', 'The', 'And', 'The', 'She', 'She', 'The', 'Project', 'Project']",0.8333333333333334
The_Ferryman_of_Brill_and_Other_Stories_21460,short story collection,"['Diedrich', 'Caspar', 'The', 'Peter', 'The', 'Ellis', 'Ned', 'The', 'The', 'She', 'Project']",0.9
32064_The_Wine_ghosts_of_Bremen,novel,"['Project', 'Project']",0.0
Bimbi__Stories_for_Children_5834,short story collection,"['August', 'She', 'Lampblack', 'Luca', 'Findelkind', 'Project', 'Project']",0.8333333333333334
48354_Cleg_Kelly__Arab_of_the_City__His_Progress_and_Adv,novel,"['Each', 'Cleg', 'The']",1.0
37121_Charles_Dickens__Children_Stories,novel,"['Project', 'Project']",0.0
The_Mystery_of_Choice_46581,short story collection,"['The', 'Project', 'Project', 'Project']",0.3333333333333333
72969_The_girl_from_nowhere,novel,"['The', 'She', 'Felix', 'The', 'Felix', 'The', 'Denzil', 'Felix', 'Denzil', 'Felix', 'Felix', 'Rona', 'Rona', 'She', 'Rona', 'Felix', 'Felix', 'Felix', 'Vronsky', 'Denzil', 'Rona', 'She', 'Denzil', 'She', 'Denzil', 'She', 'She', 'The', 'She', 'Project']",0.8275862068965517
66636_The_Story_of_André_Cornélis,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'The']",0.05555555555555555
Lotta_Schmidt_and_Other_Stories_54424,short story collection,"['Project', 'Project']",0.0
The_Happy_Prince_and_Other_Tales_902,short story collection,"['Project', 'Project']",0.0
2911_Justice,novel,"['The', 'The', 'The', 'You', 'The', 'The', 'The', 'You', 'Project', 'Project']",0.4444444444444444
54116_Castle_Blair__A_Story_of_Youthful_Days,novel,"['Murtagh', 'Adrienne', 'Adrienne', 'Murtagh', 'Winnie', 'Murtagh', 'Murtagh', 'Nessa', 'Murtagh', 'Murtagh', 'Nessa', 'Murtagh', 'Nessa', 'Murtagh', 'Murtagh', 'Murtagh', 'Murtagh', 'Plunkett', 'Murtagh', 'Murtagh', 'Murtagh', 'Murtagh', 'Frankie', 'Nessa', 'Murtagh', 'Murtagh', 'Murtagh', 'Murtagh', 'Project']",0.5714285714285714
22942_Clare_Avery__A_Story_of_the_Spanish_Armada,novel,"['Barbara', 'Barbara', 'Blanche', 'The', 'Blanche', 'Blanche', 'Blanche', 'Blanche', 'Blanche', 'Philippa', 'Clare', 'Underhill', 'Jack', 'Jack', 'Gertrude', 'Project']",0.6
In_the_Fog_7884,short story collection,"['The', 'She', 'Project']",1.0
7602_The_Caxtons__A_Family_Picture___Volume_16,novel,"['Vivian', 'Vivian', 'Roland', 'Roland', 'Roland', 'Roland', 'Vivian', 'Roland', 'Trevanion', 'But', 'Project']",0.6
7838_Fifty_One_Tales,novel,"['The', 'And', 'Charon', 'And', 'Time', 'And', 'Winter', 'Oblivion', 'And', 'London', 'And', 'And', 'The', 'And', 'And', 'And', 'And', 'And', 'And', 'And', 'Remember', 'There', 'And', 'And', 'And', 'Fame', 'Tortoise', 'And', 'Devil', 'The', 'Winter', 'Thlunrana', 'Man', 'Picadilly', 'And', 'And', 'Death', 'And', 'The', 'Street', 'Downs', 'And', 'Had', 'And', 'And', 'Spring', 'And', 'And', 'They', 'When', 'Pan', 'Project', 'Project']",0.75
The_Youth_of_Parnassus_and_Other_Stories_41682,short story collection,"['Project', 'Project']",0.0
2027_Tartuffe__Or__The_Hypocrite,novel,"['And', 'Project', 'Project']",0.5
10806_The_Sword_of_Welleran_and_Other_Stories,novel,"['Wild', 'And']",1.0
The_Grey_Woman_and_Other_Tales_28636,short story collection,"['But', 'Project', 'Project', 'Project']",0.3333333333333333
Steve_Brown_s_Bunyip_and_Other_Stories_60482,short story collection,"['Project', 'Project']",0.0
The_Pacha_of_Many_Tales_21571,short story collection,"['Project', 'Project']",0.0
12932_Four_Max_Carrados_Detective_Stories,novel,"['Carrados', 'Carrados', 'The']",0.5
7158_The_Prince_and_the_Pauper__Part_5_,novel,"['Tom', 'Tom', 'Project']",0.5
Mademoiselle_Miss_and_Other_Stories_52703,short story collection,"['None', 'Miss', 'The', 'Project', 'Project']",0.75
615_Orlando_Furioso,novel,"['Project', 'Project']",0.0
5510_Arachne___Volume_03,novel,"['The', 'Ledscha', 'Althea', 'Project']",1.0
Moods_28203,short story collection,"['You', 'Sylvia', 'Sylvia', 'Warwick', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Sylvia', 'Warwick', 'Project']",0.25
6006_Under_the_Storm,novel,"['The', 'Steadfast', 'Kenton', 'Jeph', 'Kenton', 'Jeph', 'Stead', 'Stead', 'Stead', 'Steadfast', 'Steadfast', 'Jeph', 'Emlyn', 'Stead', 'Stead', 'Patience', 'Steadfast', 'Stead', 'Emlyn', 'Patience', 'Emlyn', 'Stead', 'Patience', 'Project']",0.8260869565217391
Mooswa_and_Others_of_the_Boundaries_42226,short story collection,"['Project', 'Project']",0.0
33008_Landolin,novel,"['Project', 'Project']",0.0
7310_Mr__Pim_Passes_By__A_Comedy_in_Three_Acts,novel,"['Marden', 'Marden', 'You', 'Large', 'Jacobean', 'Scene', 'Set', 'Project', 'Project', 'Project']",0.6666666666666666
The_Merry_Men__and_Other_Tales_and_Fables_344,short story collection,"['Aros', 'Mary', 'The', 'Rorie', 'Rorie', 'Will', 'Will', 'The', 'Doctor', 'Doctor', 'Doctor', 'Doctor', 'Doctor', 'Doctor', 'Doctor', 'Project']",0.4666666666666667
Tales_of_South_Africa_32914,short story collection,"['Plessis', 'Nakeesa', 'Dirk', 'Horace', 'The', 'Hendrika', 'Mapana', 'Joe', 'Cornelis', 'Bill', 'Project']",1.0
15575_The_Tale_of_Samuel_Whiskers__Or__The_Roly_Poly_Pud,novel,"['None', 'Illustration', 'Project', 'Project']",0.6666666666666666
Midnight_Webs_36875,short story collection,"['Project', 'Project']",0.0
29030_Wilson_s_Tales_of_the_Borders_and_of_Scotland__Vol,novel,"['The', 'Project', 'Project']",0.5
7656_Kenelm_Chillingly___Volume_07,novel,"['Kenelm', 'Kenelm', 'Tom', 'Mrs', 'But', 'Kenelm', 'Project']",0.8333333333333334
By_Rock_and_Pool_on_an_Austral_Shore__and_Other_Stories_12798,short story collection,"['Charlik', 'North', 'The']",1.0
22211_Gilian_The_Dreamer__His_Fancy__His_Love_and_Advent,novel,"['The', 'Paymaster', 'Paymaster', 'The', 'Mary', 'Cornal', 'The', 'Gilian', 'Gilian', 'Mary', 'The', 'Gilian', 'Nan', 'The', 'Gilian', 'The', 'The', 'Gilian', 'Mary', 'Cornal', 'Gilian', 'Gilian', 'Gilian', 'Nan', 'Gilian', 'Gilian', 'Duncan', 'She', 'Nan', 'She', 'Gilian', 'Gilian', 'Nan', 'She', 'The', 'Project']",0.8
26869_The_Tale_of_Lal__A_Fantasy,novel,"['Lion', 'Lion', 'Lion', 'Ridgwell', 'Lal', 'Murkel', 'Mayor', 'Simon', 'Billy', 'Court', 'Project']",0.8
A_Book_for_the_Hammock_61207,short story collection,"['Project', 'Project']",0.0
In_a_Glass_Darkly_37172,short story collection,"['Jennings', 'Yes', 'The', 'You', 'The', 'The', 'When', 'Its', 'You', 'The', 'Barton', 'Barton', 'Barton', 'Barton', 'Barton', 'Barton', 'Barton', 'Barton', 'The', 'The', 'Judge', 'Judge', 'Judge', 'Judge', 'The', 'The', 'The', 'Project']",0.48148148148148145
The_Pot_of_Gold_and_Other_Stories_16468,short story collection,"['Author', 'None', 'None', 'The', 'Ann', 'Project', 'Project']",0.6666666666666666
Why_Frau_Frohmann_Raised_Her_Prices_and_Other_Stories_55212,short story collection,"['Frau', 'Frau', 'Malchen', 'Frau', 'Frau', 'She', 'But', 'Frau', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'Bessy', 'She', 'Bessy', 'Bessy', 'She', 'She', 'She', 'Jones', 'Brown', 'She', 'Lucy', 'Sophy', 'Sophy', 'She', 'Alice', 'Wanless', 'Wanless', 'Alice', 'Wanless', 'Major', 'Alice', 'Major', 'Rossiter', 'Project']",0.6153846153846154
35291_Mattie__A_Stray__Vol_2_of_3_,novel,"['Mattie', 'Mattie', 'Mattie', 'Mattie', 'Mattie', 'Wesden', 'Sidney', 'Mattie', 'Hinchford', 'Sidney', 'Mattie', 'Mattie', 'Mattie', 'Harriet', 'Mattie', 'Mattie', 'Sidney', 'Project']",0.5882352941176471
1980_Stories_by_English_Authors__Africa__Selected_by_Sc,novel,"['Tom', 'Miss', 'The', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'Gregorio', 'The', 'Project', 'Project']",0.3333333333333333
Miss_Cayley_s_Adventures_30970,short story collection,"['The', 'April', 'None', 'The', 'Lady', 'The', 'You', 'Elsie', 'But', 'The', 'And', 'The', 'Harold', 'The', 'The', 'Project', 'Project']",0.875
70836_Too_close_fisted__and_other_stories,novel,"['Mrs', 'James', 'James', 'James', 'Ann', 'Project']",0.6
2006_A_Fair_Penitent,novel,"['Wilkie', 'The', 'Project', 'Project']",0.6666666666666666
76330_The_peasants___vol__3_____b_Spring,novel,"['Project', 'Project']",0.0
A_Dog_of_Flanders__and_Other_Stories_50032,short story collection,"['The', 'None', 'None', 'Patrasche', 'Gemma', 'Bertie', 'Project', 'Project']",0.7142857142857143
30744_The_Works_of_Robert_Louis_Stevenson___Swanston_Edi,novel,"['None', 'Horror', 'Somerset', 'Challoner', 'The', 'Somerset', 'Somerset', 'Harry', 'The', 'Challoner', 'Utterson', 'And', 'Utterson', 'Utterson', 'Hyde', 'Janet', 'Project', 'Project']",0.8235294117647058
4963_Moral,novel,"['Thoma', 'Police', 'The', 'Frau', 'You', 'You', 'Project', 'Project', 'Project']",0.625
The_Greater_Inclination_9190,short story collection,"['Muse', 'Rendle', 'She', 'Amyot', 'She', 'Carstyle', 'You', 'Woburn', 'Vard', 'Project', 'Project']",0.9
Scottish_Sketches_14494,short story collection,"['Crawford', 'Tallisker', 'The', 'Tallisker', 'Colin', 'Helen', 'Colin', 'Colin', 'Crawford', 'Crawford', 'James', 'James', 'James', 'James', 'James', 'James', 'John', 'Jenny', 'David', 'David', 'David', 'David', 'David', 'David', 'David', 'Andrew', 'Andrew', 'John', 'John', 'Hacon', 'John', 'John', 'Project']",0.5
49520_Kit_and_Kitty__A_Story_of_West_Middlesex,novel,"['For', 'And', 'Marker', 'Uncle', 'Mrs', 'And', 'But', 'But', 'But', 'But', 'And', 'But', 'Miss', 'But', 'But', 'But', 'But', 'But', 'But', 'You', 'But', 'And', 'But', 'But', 'Wilcox', 'Mrs', 'And', 'You', 'And', 'But', 'Bill', 'And', 'Kitty', 'Kitty', 'But', 'And', 'But', 'And', 'But', 'And', 'And', 'But', 'And', 'Sam', 'Sam', 'And', 'And', 'But', 'But', 'But', 'Clipson', 'The', 'Tonks', 'Sam', 'Bulwrag', 'And', 'But', 'But', 'But', 'But', 'Major', 'The', 'But', 'But', 'Kitty', 'Page']",0.7076923076923077
5542_A_Thorny_Path___Complete,novel,"['The', 'The', 'The', 'Alexander', 'The', 'Heron', 'But', 'The', 'Melissa', 'The', 'Melissa', 'Melissa', 'Melissa', 'Philip', 'Melissa', 'The', 'Caesar', 'Caesar', 'Melissa', 'Melissa', 'Melissa', 'Melissa', 'Melissa', 'Melissa', 'Melissa', 'The', 'The', 'Melissa', 'The', 'The', 'The', 'Melissa', 'She', 'Caesar', 'Project']",0.5882352941176471
The_Amateur_Cracksman_20592,short story collection,"['October', 'Project', 'Project', 'Project']",0.3333333333333333
15976_Puck_of_Pook_s_Hill,novel,"['Dan', 'Oak', 'Hugh', 'Witta', 'Aquila', 'Una', 'Wall', 'Mithras', 'Maximus', 'Hobden', 'Marsh', 'King', 'Project', 'Project']",0.9230769230769231
21612_A_Child_of_the_Glens__or__Elsie_s_Fortunes,novel,"['The', 'The', 'Hendrick', 'Elsie', 'Hendrick', 'Elsie', 'Elsie', 'Jim', 'Lady', 'Project']",0.7777777777777778
In_the_Wrong_Paradise_and_Other_Stories_13984,short story collection,['The'],0.0
69544_The_exploits_of_Captain_O_Hagan,novel,"['Project', 'Project']",0.0
49075_Alice_Lorraine__A_Tale_of_the_South_Downs,novel,"['Here', 'Roland', 'Sir', 'Alice', 'The', 'The', 'Artemise', 'Alice', 'And', 'Bonny', 'Hilary', 'John', 'Hilary', 'And', 'Mabel', 'Hilary', 'Lorraine', 'Hilary', 'Alice', 'Roland', 'Roland', 'Roland', 'Bonny', 'Hilary', 'Nanny', 'Roland', 'The', 'And', 'Hilary', 'Sir', 'Roland', 'Alice', 'Bonny', 'Hilary', 'John', 'Roland', 'You', 'Hilary', 'Hilary', 'Hilary', 'Claudia', 'And', 'Gregory', 'Mabel', 'Hilary', 'But', 'Hilary', 'Martin', 'Hilary', 'Hilary', 'And', 'Lorraine', 'Hilary', 'The', 'Rector', 'You', 'Alice', 'Hilary', 'Alice', 'Sir', 'Sir', 'And', 'Mabel', 'But', 'Rector', 'And', 'Colonel', 'Alice', 'Bottler', 'Mabel', 'Sir', 'The', 'Alice', 'Colonel', 'Alice', 'Alice', 'Hilary', 'But']",0.8961038961038961
Traditions_and_Hearthside_Stories_of_West_Cornwall_41761,short story collection,"['Project', 'Project']",0.0
Little_Tora_the_Swedish_Schoolmistress_and_Other_Stories_22195,short story collection,"['The', 'The', 'Nils', 'The', 'The', 'The', 'The', 'The', 'Karin', 'Karin', 'The', 'Alf', 'The', 'Johanson', 'The', 'Johanson', 'The', 'The', 'Project']",0.6111111111111112
Strange_Stories_38575,short story collection,"['The', 'Project', 'Project']",0.5
24188_The_Strand_Magazine__Vol__05__Issue_30__June_1893_,novel,"['Illustration', 'The', 'The', 'Photographs', 'Project', 'Project']",0.6
37962_Plays__Lady_Frederick__The_Explorer__A_Man_of_Hono,novel,"['Complete', 'None', 'Present', 'You', 'You', 'You', 'Acts', 'You', 'You', 'You', 'You', 'Volumes', 'Complete', 'Clisthenes', 'You', 'You', 'You', 'Project', 'Project', 'Project']",0.5263157894736842
12116_Struwwelpeter__Merry_Stories_and_Funny_Pictures,novel,"['Heinrich', 'And', 'Project', 'Project']",0.6666666666666666
15492_A_Doll_s_House,novel,"['Haldeman', 'Helmer', 'Yes', 'Yes', 'Nora', 'Project', 'Project']",0.6666666666666666
34145_Wilson_s_Tales_of_the_Borders_and_of_Scotland__Vol,novel,"['The', 'Watty', 'The', 'The', 'Project']",0.75
34305_Luxury__Gluttony__Two_of_the_Seven_Cardinal_Sins,novel,"['The', 'Pascal', 'Pascal', 'Pascal', 'Dutertre', 'Antonine', 'Dutertre', 'Pascal', 'Pascal', 'Sophie', 'Sophie', 'Frantz', 'Frantz', 'The', 'Madeleine', 'Frantz', 'Pascal', 'Pascal', 'Madeleine', 'Pascal', 'Pascal', 'Sophie', 'Sophie', 'Dom', 'The', 'Dolores', 'You', 'The', 'But', 'Pablo', 'Dom', 'And', 'Dom', 'Dom', 'Gasterini', 'Dom', 'Doctor', 'Project']",0.7567567567567568
10467_A_Select_Collection_of_Old_English_Plays__Volume_0,novel,"['The', 'And']",1.0
41619_The_Haunting_of_Low_Fennel,novel,"['None', 'London', 'The', 'The', 'Project', 'Project']",0.6
62084_The_Deceased_Wife_s_Sister__and_My_Beautiful_Neigh,novel,"['But', 'The', 'She', 'You', 'But', 'But', 'She', 'She', 'She', 'The', 'The', 'Project']",0.6363636363636364
38747_Thrice_Armed,novel,"['Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Jordan', 'Jimmy', 'Jordan', 'Jimmy', 'Jimmy', 'Jimmy', 'Jimmy', 'Barbison', 'Anthea', 'Merril', 'Anthea', 'Jimmy', 'Jimmy', 'Jordan', 'Merril', 'Jimmy', 'Eleanor', 'Jordan', 'The', 'Jimmy', 'Jimmy', 'Jimmy', 'Project']",0.5483870967741935
2702_The_Lion_s_Skin,novel,"['Everard', 'Caryll', 'Caryll', 'Caryll', 'You', 'Caryll', 'Caryll', 'Caryll', 'Caryll', 'Sir', 'Caryll', 'Leduc', 'Caryll', 'Caryll', 'You', 'Sir', 'Sir', 'Caryll', 'Rotherby', 'Caryll', 'Caryll', 'Templeton', 'Project']",0.6363636363636364
58945_The_master_of_St__Benedict_s__Vol__2__of_2_,novel,"['Lucy', 'She', 'She', 'Lucy', 'She', 'Lucy', 'She', 'She', 'Lucy', 'Lucy', 'Lucy', 'Lucy', 'She', 'Project']",0.6153846153846154
3964_Cosmopolis___Volume_2,novel,"['Dorsenne', 'She', 'Project']",1.0
66876_In_Naaman_s_House,novel,"['Miriam', 'The', 'The', 'Miriam', 'Miriam', 'The', 'The', 'She', 'Milcah', 'The', 'Benjamin', 'Isaac', 'The', 'Isaac', 'Israel', 'The', 'Naaman', 'Isaac', 'Miriam', 'The', 'The', 'Nathan', 'Eli', 'Miriam', 'Isaac', 'Project']",0.84
64562_The_Grand_Cham_s_Diamond__A_Play_in_One_Act,novel,"['Printed', 'Perkins', 'Same', 'Well', 'Well', 'What', 'Rothschilds', 'Perkins', 'Eastern', 'They', 'Once', 'Where', 'Perkins', 'Somebody', 'You', 'Nonsense', 'Here', 'Then', 'Polly', 'Give', 'The', 'Now', 'Riches', 'Every', 'None', 'Dash', 'Where', 'His', 'Come', 'Miss', 'Perkins', 'Where', 'There', 'Mrs', 'The', 'What', 'Thousand', 'Perkins', 'Stranger', 'Will', 'South', 'Come', 'Yes', 'The', 'Becos', 'There', 'Wantin', 'Perkins', 'The']",0.9791666666666666
63076_The_Yarn_of_Old_Harbour_Town,novel,"['Acton', 'The', 'Acton', 'Acton', 'Lawrence', 'Lawrence', 'Acton', 'Acton', 'Acton', 'Acton', 'Lawrence', 'Lawrence', 'Lawrence', 'Captain', 'Captain', 'Captain']",0.4
11869_Venetia,novel,"['The', 'Venetia', 'Venetia', 'Doctor', 'Pauncefort', 'Cadurcis', 'Cadurcis', 'Venetia', 'Cadurcis', 'Venetia', 'Venetia', 'Cadurcis', 'Cadurcis', 'Cadurcis', 'Squire', 'Doctor', 'Cadurcis', 'Lady', 'Venetia', 'Plantagenet', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Pauncefort', 'She', 'Venetia', 'Venetia', 'Venetia', 'Cadurcis', 'Cadurcis', 'Cadurcis', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Pole', 'Herbert', 'Lady', 'Cadurcis', 'Venetia', 'Venetia', 'Annabel', 'Cadurcis', 'Cadurcis', 'Cadurcis', 'And', 'Cadurcis', 'Venetia', 'Venetia', 'Venetia', 'Cadurcis', 'Lord', 'Cadurcis', 'Venetia', 'Venetia', 'Cadurcis', 'The', 'Venetia', 'Annabel', 'The', 'The', 'Venetia', 'The', 'Annabel', 'The', 'Herbert', 'Cadurcis', 'Cadurcis', 'Venetia', 'Cadurcis', 'Cadurcis', 'Cadurcis', 'Venetia', 'Venetia', 'Venetia', 'Cadurcis', 'Venetia', 'Venetia', 'Venetia', 'Venetia', 'Venetia']",0.5952380952380952
52582_Drake__or__the_Transfer_of_the_Trident__A_National,novel,"['The', 'Project', 'Project']",0.5
40014_John_Burnet_of_Barns__A_Romance,novel,['The'],0.0
1807_The_Lost_House,novel,"['Ford', 'Project', 'Project']",0.5
3323_The_Ward_of_King_Canute__A_Romance_of_the_Danish_C,novel,"['The', 'Randalin', 'The', 'The', 'King', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'The', 'King', 'The', 'King', 'King', 'King', 'The', 'King', 'Randalin', 'The', 'King', 'King', 'King', 'The', 'Randalin', 'King', 'King', 'Project']",0.5161290322580645
7662_What_Will_He_Do_with_It____Volume_04,novel,"['Hartopp', 'Mayor', 'Waife', 'Crane', 'Rugge', 'The', 'Rugge', 'Losely', 'Losely', 'Haughton', 'Morley', 'Jasper', 'Jasper', 'Jasper', 'Jasper', 'Poole', 'Crane', 'Rugge', 'Project']",0.7777777777777778
49400_Experience,novel,"['Project', 'Project']",0.0
68859_The_weight_of_the_name,novel,['Landri'],0.0
5464_The_Sisters___Volume_4,novel,"['Apis', 'Klea', 'You', 'Irene', 'Project']",1.0
53726_Cædwalla__or__The_Saxons_in_the_Isle_of_Wight__A_T,novel,"['Project', 'Project']",0.0
18728_The_Well_of_Saint_Clare,novel,"['Illustration', 'Illustration', 'The', 'The', 'Mino', 'Messer', 'Spinello', 'Nicolas', 'Buffalmacco', 'Buffalmacco', 'Tafi', 'Buffalmacco', 'Buffalmacco', 'Satan', 'Euripides', 'Giovanni', 'Fra', 'Giovanni', 'Fra', 'And', 'Satan', 'Angel', 'And', 'God', 'And', 'And', 'And', 'And', 'And', 'Catherine', 'Fabio', 'Maria', 'Canon', 'Project', 'Project', 'Project']",0.7142857142857143
23229_For_Love_of_the_King__A_Burmese_Masque,novel,"['Published', 'Mrs', 'Thousand', 'King', 'Burmese', 'Paradise', 'Burmese', 'Queen', 'Wizard', 'King', 'Wizard', 'Eastern', 'Project', 'Project', 'Project']",0.8571428571428571
1405_The_Collection_of_Antiquities,novel,"['Baron', 'The', 'The']",0.5
10718_The_House_of_Whispers,novel,"['None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'The', 'The', 'The', 'She', 'The', 'She', 'But', 'The', 'The', 'Gabrielle', 'Walter', 'She', 'Whispers', 'The', 'Glencardine', 'Sir', 'Walter', 'The', 'The', 'You', 'Flockart', 'She', 'The', 'Flockart', 'Flockart', 'The', 'You', 'She', 'The', 'The', 'Glencardine', 'Krail', 'She', 'The', 'The', 'Walter', 'Flockart', 'Krail', 'The', 'Project']",0.4230769230769231
